transaction_id,user_id,timestamp,amount,merchant_category,txn_city,home_city,device_type,primary_device,hour_of_day,velocity_1h,account_age_days,avg_user_amount,is_fraud,fraud_pattern
e3501175-c10,U01043,2026-07-30 12:07:00,4204.42,education,Hyderabad,Hyderabad,mobile_app,mobile_app,12,0,1777,3553.45,0,none
fe80f445-828,U00763,2026-07-30 12:10:00,2758.91,education,Lucknow,Lucknow,web_desktop,web_desktop,12,0,1161,3025.34,0,none
0f83b931-2e0,U01881,2026-07-30 12:20:00,1825.26,healthcare,Delhi,Delhi,web_desktop,web_desktop,12,0,304,2912.16,0,none
a636246a-1cd,U00288,2026-07-30 12:23:00,1577.08,education,Ahmedabad,Ahmedabad,web_desktop,web_desktop,12,0,924,1759.43,0,none
fed8d6df-687,U01012,2026-07-30 12:24:00,467.39,fashion,Ahmedabad,Ahmedabad,mobile_app,mobile_app,12,0,364,607.46,0,none
daa7ca03-ad1,U00731,2026-07-30 12:26:00,1452.28,fashion,Chennai,Chennai,pos_terminal,pos_terminal,12,0,1270,1854.96,0,none
3a0cb49c-223,U01361,2026-07-30 12:32:00,261.21,gaming,Bangalore,Bangalore,mobile_app,mobile_app,12,0,694,235.95,0,none
a318f49f-2d3,U01675,2026-07-30 12:33:00,1822.15,gaming,Kolkata,Kolkata,web_desktop,mobile_app,12,1,1410,1541.66,0,none
5e693c55-6b2,U00452,2026-07-30 12:35:00,509.35,entertainment,Lucknow,Lucknow,web_mobile,web_mobile,12,0,655,448.9,0,none
66083bb2-091,U00298,2026-07-30 12:38:00,5899.15,grocery,Bangalore,Bangalore,web_desktop,web_desktop,12,0,1242,4934.75,0,none
8e81466b-ae4,U01223,2026-07-30 12:41:00,974.09,food_delivery,Ahmedabad,Ahmedabad,mobile_app,mobile_app,12,2,758,780.4,0,none
8f9cc01f-d54,U00206,2026-07-30 12:44:00,1203.97,education,Delhi,Delhi,mobile_app,mobile_app,12,0,1209,1136.6,0,none
2b6ae7b2-97d,U01950,2026-07-30 12:59:00,883.79,healthcare,Kolkata,Mumbai,mobile_app,mobile_app,12,0,1614,780.18,0,none
7bcef256-2d4,U01724,2026-07-30 13:06:00,1617.57,healthcare,Mumbai,Mumbai,web_mobile,web_mobile,13,0,1887,1468.25,0,none
cb4c543d-c85,U01127,2026-07-30 13:14:00,973.71,utilities,Chennai,Chennai,mobile_app,mobile_app,13,1,1600,588.42,0,none
b992c93d-c4c,U00413,2026-07-30 13:16:00,4337.19,utilities,Chennai,Chennai,pos_terminal,pos_terminal,13,0,682,4869.38,0,none
9d3c239d-fb9,U01907,2026-07-30 13:38:00,803.07,travel,Pune,Pune,web_mobile,web_mobile,13,0,1813,1520.36,0,none
5545ae93-0d1,U00704,2026-07-30 13:41:00,1322.18,grocery,Lucknow,Lucknow,mobile_app,mobile_app,13,0,1726,1573.45,0,none
eabc010a-3c0,U01863,2026-07-30 13:46:00,1221.53,grocery,Hyderabad,Hyderabad,pos_terminal,pos_terminal,13,1,1323,1028.08,0,none
376a02e7-043,U01912,2026-07-30 13:55:00,1271.55,education,Chennai,Chennai,pos_terminal,pos_terminal,13,1,1278,1645.34,0,none
103e9196-bce,U00686,2026-07-30 14:08:00,1178.19,utilities,Lucknow,Lucknow,mobile_app,mobile_app,14,0,1514,1900.19,0,none
60cc668f-8ed,U00832,2026-07-30 14:20:00,973.76,education,Jaipur,Jaipur,web_mobile,web_mobile,14,1,258,838.09,0,none
df6bacb2-107,U01983,2026-07-30 14:22:00,1143.59,education,Jaipur,Jaipur,web_desktop,web_desktop,14,1,785,933.43,0,none
3d7b13b0-f93,U01253,2026-07-30 14:22:00,342.85,utilities,Hyderabad,Hyderabad,mobile_app,mobile_app,14,0,1061,321.64,0,none
f86ad7b4-6bb,U01386,2026-07-30 14:36:00,789.39,gaming,Delhi,Delhi,pos_terminal,pos_terminal,14,0,1360,936.68,0,none
459ae8f2-9cb,U01338,2026-07-30 14:38:00,604.72,electronics,Kolkata,Kolkata,web_desktop,web_desktop,14,2,1893,847.12,0,none
71d48494-2f5,U00228,2026-07-30 15:07:00,998.76,utilities,Hyderabad,Hyderabad,mobile_app,mobile_app,15,0,1927,1085.3,0,none
9f422c93-ee9,U01244,2026-07-30 15:07:00,2426.99,food_delivery,Chennai,Chennai,web_desktop,web_desktop,15,0,174,2546.88,0,none
46aa73f5-cd0,U01262,2026-07-30 15:11:00,2085.73,electronics,Mumbai,Mumbai,mobile_app,mobile_app,15,0,1165,2740.83,0,none
915ced73-76f,U01591,2026-07-30 15:12:00,557.63,travel,Bangalore,Bangalore,web_desktop,web_desktop,15,0,772,734.68,0,none
db11aadb-10b,U01550,2026-07-30 15:15:00,2566.12,gaming,Lucknow,Lucknow,mobile_app,mobile_app,15,1,574,2725.89,0,none
b8d9aaa3-73a,U00772,2026-07-30 15:19:00,1385.61,fashion,Kolkata,Kolkata,web_desktop,web_desktop,15,0,537,1301.05,0,none
9a4a8cd8-830,U01948,2026-07-30 15:20:00,543.21,entertainment,Mumbai,Mumbai,mobile_app,mobile_app,15,0,1778,719.85,0,none
33f08b6b-f30,U00033,2026-07-30 15:21:00,1188.82,travel,Hyderabad,Hyderabad,pos_terminal,pos_terminal,15,1,650,1405.41,0,none
9bfceecb-bae,U01706,2026-07-30 15:24:00,204.34,gaming,Pune,Pune,web_mobile,web_mobile,15,0,1036,258.22,0,none
999e23f9-8ec,U00346,2026-07-30 15:44:00,118.32,entertainment,Delhi,Delhi,web_mobile,web_mobile,15,0,1496,229.85,0,none
d9fc06ce-d37,U01271,2026-07-30 15:46:00,849.24,grocery,Bangalore,Bangalore,web_mobile,web_mobile,15,0,534,828.33,0,none
f3bcd6c7-81f,U01015,2026-07-30 15:48:00,7856.79,healthcare,Jaipur,Jaipur,web_mobile,web_mobile,15,0,1921,5937.43,0,none
ea6e481f-c97,U01661,2026-07-30 15:48:00,2741.39,electronics,Delhi,Delhi,pos_terminal,mobile_app,15,0,1348,3272.2,0,none
0200d944-db2,U01487,2026-07-30 15:52:00,849.31,grocery,Kolkata,Kolkata,web_mobile,web_mobile,15,1,1738,587.47,0,none
0e1b0de6-e14,U00279,2026-07-30 16:08:00,2157.07,healthcare,Kolkata,Kolkata,web_mobile,web_mobile,16,1,60,1517.82,0,none
f7478aeb-c48,U01698,2026-07-30 16:10:00,1833.38,travel,Delhi,Delhi,mobile_app,mobile_app,16,0,1878,1584.08,0,none
2a9bd4ae-0b0,U01275,2026-07-30 16:13:00,1184.4,grocery,Jaipur,Jaipur,web_mobile,web_mobile,16,0,852,1403.48,0,none
2f426f39-072,U00473,2026-07-30 16:14:00,1938.89,entertainment,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,16,0,556,1538.54,0,none
250f8553-fed,U00941,2026-07-30 16:30:00,987.18,food_delivery,Ahmedabad,Ahmedabad,web_mobile,web_mobile,16,0,810,530.28,0,none
7e95ef36-a97,U01449,2026-07-30 16:42:00,1860.56,utilities,Mumbai,Mumbai,web_mobile,web_mobile,16,1,1283,1227.03,0,none
088f227d-afa,U01555,2026-07-30 16:42:00,27.5,gaming,Mumbai,Mumbai,pos_terminal,pos_terminal,16,0,649,36.59,0,none
9f9a7419-05b,U00205,2026-07-30 16:42:00,628.51,education,Jaipur,Jaipur,web_mobile,web_mobile,16,0,964,2866.57,0,none
edf6bec2-e6b,U01451,2026-07-30 16:45:00,664.58,electronics,Pune,Pune,web_desktop,web_desktop,16,0,307,522.04,0,none
7978b9c9-022,U00272,2026-07-30 16:48:00,1292.16,education,Hyderabad,Hyderabad,mobile_app,mobile_app,16,0,1010,1557.82,0,none
6dc9f974-e30,U01191,2026-07-30 16:52:00,1748.03,electronics,Lucknow,Lucknow,web_mobile,web_mobile,16,0,1949,1376.43,0,none
5ec0c4f0-d08,U00086,2026-07-30 16:54:00,305.51,gaming,Jaipur,Jaipur,web_desktop,web_desktop,16,0,1150,328.26,0,none
e13c4525-9ba,U00425,2026-07-30 16:57:00,1367.84,electronics,Pune,Pune,mobile_app,mobile_app,16,0,450,1122.92,0,none
9a95f410-a1a,U01568,2026-07-30 17:11:00,2031.84,fashion,Pune,Pune,web_desktop,web_desktop,17,0,934,1567.01,0,none
a7f00cf6-3ea,U00506,2026-07-30 17:14:00,1791.4,gaming,Pune,Pune,mobile_app,mobile_app,17,0,619,2161.83,0,none
0fa756d0-254,U01514,2026-07-30 17:20:00,513.42,entertainment,Ahmedabad,Ahmedabad,web_mobile,web_mobile,17,0,489,447.24,0,none
9001e26c-e29,U01323,2026-07-30 17:21:00,3040.33,education,Jaipur,Jaipur,mobile_app,mobile_app,17,0,1865,2435.22,0,none
51677ffb-9f0,U00494,2026-07-30 17:27:00,1073.74,food_delivery,Delhi,Delhi,mobile_app,mobile_app,17,0,406,2055.63,0,none
5898371b-5ea,U00280,2026-07-30 17:32:00,1295.23,utilities,Hyderabad,Hyderabad,mobile_app,mobile_app,17,0,973,1780.65,0,none
6e83069d-b71,U00520,2026-07-30 17:39:00,432.28,grocery,Kolkata,Kolkata,pos_terminal,pos_terminal,17,0,629,310.96,0,none
3411ba7b-e82,U00041,2026-07-30 17:45:00,1012.25,utilities,Ahmedabad,Ahmedabad,mobile_app,mobile_app,17,0,697,975.33,0,none
758e4eb9-e71,U00838,2026-07-30 17:52:00,851.1,entertainment,Ahmedabad,Ahmedabad,web_desktop,web_desktop,17,1,30,656.07,0,none
54df7bdd-118,U01175,2026-07-30 17:56:00,3881.74,healthcare,Pune,Pune,pos_terminal,pos_terminal,17,0,1028,3934.7,0,none
bbc099b6-e1f,U01762,2026-07-30 18:03:00,3145.9,electronics,Delhi,Delhi,web_mobile,web_mobile,18,0,596,2681.89,0,none
492ac6b0-665,U00720,2026-07-30 18:09:00,943.66,utilities,Hyderabad,Hyderabad,pos_terminal,pos_terminal,18,0,438,914.8,0,none
0bcbfca4-a5a,U00796,2026-07-30 18:19:00,239.79,healthcare,Jaipur,Jaipur,web_mobile,web_mobile,18,0,1796,277.79,0,none
7f89132c-fdc,U01531,2026-07-30 18:19:00,4278.84,healthcare,Delhi,Delhi,mobile_app,mobile_app,18,0,981,4466.01,0,none
78e9d267-469,U00204,2026-07-30 18:29:00,458.25,utilities,Jaipur,Jaipur,pos_terminal,pos_terminal,18,0,1356,757.04,0,none
25fb8094-2d3,U00904,2026-07-30 18:30:00,116.65,gaming,Jaipur,Jaipur,mobile_app,mobile_app,18,0,185,81.88,0,none
ff237240-115,U00024,2026-07-30 18:46:00,464.36,food_delivery,Mumbai,Mumbai,web_desktop,web_desktop,18,0,1705,414.44,0,none
41f210a1-251,U00076,2026-07-30 18:54:00,1649.76,electronics,Bangalore,Bangalore,web_mobile,web_mobile,18,0,1539,1696.94,0,none
3f53f516-19d,U01188,2026-07-30 18:55:00,2436.68,entertainment,Jaipur,Jaipur,web_mobile,web_mobile,18,1,411,2193.53,0,none
93c76eb5-1dd,U00339,2026-07-30 18:59:00,2549.29,healthcare,Pune,Pune,pos_terminal,pos_terminal,18,0,901,2539.5,0,none
936c24c1-49e,U00312,2026-07-30 19:02:00,2081.32,grocery,Delhi,Delhi,web_desktop,web_desktop,19,0,247,1981.4,0,none
3a9d2ea3-cfd,U01285,2026-07-30 19:08:00,128.73,travel,Lucknow,Lucknow,mobile_app,mobile_app,19,0,1603,159.89,0,none
721f40ae-d57,U00367,2026-07-30 19:09:00,2130.79,grocery,Chennai,Chennai,pos_terminal,pos_terminal,19,0,1615,1957.37,0,none
b4931757-542,U01046,2026-07-30 19:10:00,1291.72,entertainment,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,19,0,882,958.53,0,none
8ad2deb2-955,U01816,2026-07-30 19:10:00,949.85,fashion,Kolkata,Kolkata,web_desktop,web_desktop,19,0,1261,716.07,0,none
823d70fe-476,U01907,2026-07-30 19:13:00,1464.73,gaming,Pune,Pune,web_mobile,web_mobile,19,0,1813,1520.36,0,none
3b9d5f06-a84,U01973,2026-07-30 19:14:00,3608.18,grocery,Delhi,Delhi,pos_terminal,pos_terminal,19,0,1742,4331.36,0,none
8f394f2e-dfb,U00265,2026-07-30 19:23:00,1495.15,gaming,Hyderabad,Hyderabad,web_desktop,web_desktop,19,0,1374,1430.42,0,none
605e6d26-1a5,U00239,2026-07-30 19:34:00,3972.47,grocery,Ahmedabad,Ahmedabad,web_mobile,web_mobile,19,0,260,3607.27,0,none
8ddad478-8d3,U00410,2026-07-30 19:39:00,1135.99,education,Pune,Pune,web_desktop,web_desktop,19,0,1308,1264.94,0,none
488536bb-f0c,U01754,2026-07-30 19:55:00,901.39,electronics,Hyderabad,Hyderabad,pos_terminal,pos_terminal,19,0,1272,1078.52,0,none
69629129-8c8,U00810,2026-07-30 19:57:00,1333.07,entertainment,Bangalore,Bangalore,web_mobile,web_mobile,19,0,1100,1205.79,0,none
41e39e91-b9b,U00688,2026-07-30 19:59:00,1742.48,food_delivery,Delhi,Delhi,pos_terminal,pos_terminal,19,0,1266,1454.43,0,none
460be4fd-0bf,U00546,2026-07-30 20:00:00,5485.46,electronics,Kolkata,Kolkata,web_mobile,web_mobile,20,0,263,3698.77,0,none
fd1a40fa-c4c,U00835,2026-07-30 20:06:00,2552.69,healthcare,Ahmedabad,Ahmedabad,mobile_app,mobile_app,20,2,1978,2588.29,0,none
cbdab01d-17f,U00719,2026-07-30 20:09:00,285.47,healthcare,Bangalore,Bangalore,web_desktop,web_desktop,20,1,1966,505.82,0,none
1ff801ab-b12,U01746,2026-07-30 20:21:00,314.7,education,Kolkata,Kolkata,pos_terminal,pos_terminal,20,1,1407,427.89,0,none
6a92c95d-bbd,U00353,2026-07-30 20:26:00,1365.02,healthcare,Jaipur,Jaipur,web_mobile,web_mobile,20,0,1768,1847.25,0,none
fd4ac81a-366,U00799,2026-07-30 20:28:00,1995.89,travel,Chennai,Chennai,web_desktop,web_desktop,20,0,608,2048.17,0,none
ad59dd07-f41,U00178,2026-07-30 20:29:00,2538.63,food_delivery,Lucknow,Lucknow,pos_terminal,pos_terminal,20,1,1260,2378.89,0,none
a30a80c2-92e,U01502,2026-07-30 20:34:00,6249.08,travel,Lucknow,Lucknow,web_desktop,web_desktop,20,0,1742,6472.09,0,none
7c68b201-d05,U00724,2026-07-30 20:34:00,286.36,travel,Delhi,Delhi,web_mobile,web_mobile,20,1,462,455.14,0,none
27cbee64-761,U00386,2026-07-30 20:36:00,143.3,food_delivery,Lucknow,Lucknow,mobile_app,web_mobile,20,0,1077,282.83,0,none
8e82a721-182,U01046,2026-07-30 20:37:00,782.97,utilities,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,20,0,882,958.53,0,none
effac0c6-34b,U00259,2026-07-30 20:38:00,3609.16,utilities,Ahmedabad,Ahmedabad,mobile_app,mobile_app,20,0,1949,4833.86,0,none
8efc9ece-673,U01511,2026-07-30 20:46:00,1032.1,education,Chennai,Chennai,mobile_app,pos_terminal,20,0,1616,753.59,0,none
905b9303-154,U00084,2026-07-30 20:55:00,1635.39,electronics,Lucknow,Lucknow,web_desktop,web_desktop,20,0,1693,1044.83,0,none
343655f8-876,U00610,2026-07-30 21:21:00,4898.67,electronics,Ahmedabad,Bangalore,pos_terminal,pos_terminal,21,0,1177,4717.52,0,none
a5ba01f2-bad,U00401,2026-07-30 21:30:00,3181.46,grocery,Delhi,Delhi,mobile_app,web_desktop,21,2,282,952.55,1,device_anomaly
c0cb21a5-e5f,U01271,2026-07-30 21:32:00,80.21,food_delivery,Bangalore,Bangalore,web_mobile,web_mobile,21,0,534,828.33,0,none
c7d0d17c-087,U00011,2026-07-30 21:35:00,3476.66,utilities,Jaipur,Jaipur,web_mobile,web_mobile,21,0,1846,3849.29,0,none
1b14add1-77c,U00110,2026-07-30 21:41:00,4071.8,utilities,Delhi,Delhi,web_desktop,web_desktop,21,0,613,3916.64,0,none
9ce6972b-f61,U01382,2026-07-30 21:51:00,525.92,healthcare,Mumbai,Mumbai,web_desktop,web_desktop,21,1,1456,1450.61,0,none
49430995-c33,U01497,2026-07-30 21:56:00,800.38,education,Lucknow,Lucknow,pos_terminal,pos_terminal,21,0,464,810.06,0,none
6ea51140-f3f,U00409,2026-07-30 22:02:00,1425.55,utilities,Hyderabad,Hyderabad,web_desktop,web_desktop,22,0,1760,1268.87,0,none
40720df7-902,U01742,2026-07-30 22:18:00,414.03,food_delivery,Jaipur,Jaipur,web_desktop,pos_terminal,22,1,1510,337.56,0,none
f74ab787-aa1,U01640,2026-07-30 22:23:00,995.93,gaming,Ahmedabad,Ahmedabad,mobile_app,mobile_app,22,0,1233,1065.13,0,none
0ded5c83-7c1,U00846,2026-07-30 22:34:00,858.68,grocery,Kolkata,Kolkata,mobile_app,mobile_app,22,0,744,1134.77,0,none
287230a1-515,U01357,2026-07-30 22:35:00,980.05,fashion,Mumbai,Mumbai,web_mobile,web_mobile,22,0,548,696.3,0,none
26e10816-810,U01106,2026-07-30 22:36:00,487.98,gaming,Chennai,Chennai,mobile_app,mobile_app,22,0,1163,449.43,0,none
c2d20734-da8,U01960,2026-07-30 22:42:00,1397.59,entertainment,Lucknow,Lucknow,pos_terminal,pos_terminal,22,0,1426,1368.56,0,none
e369f110-eca,U00195,2026-07-30 22:58:00,1171.65,education,Jaipur,Jaipur,mobile_app,mobile_app,22,1,586,838.18,0,none
64372ab7-2df,U01142,2026-07-30 23:00:00,2319.19,fashion,Ahmedabad,Ahmedabad,web_mobile,web_mobile,23,1,1128,1697.57,0,none
1ca97caa-ed7,U00767,2026-07-30 23:04:00,3744.76,electronics,Kolkata,Kolkata,web_mobile,web_mobile,23,1,1591,2934.81,0,none
f666be53-935,U01658,2026-07-30 23:05:00,312.06,healthcare,Bangalore,Bangalore,mobile_app,mobile_app,23,0,1165,302.13,0,none
78d75b24-597,U00802,2026-07-30 23:06:00,700.72,education,Pune,Pune,pos_terminal,pos_terminal,23,0,1520,750.68,0,none
0a0f8ecd-981,U00724,2026-07-30 23:15:00,251.67,healthcare,Delhi,Delhi,web_mobile,web_mobile,23,0,462,455.14,0,none
2c9278a3-52e,U00266,2026-07-30 23:23:00,412.72,healthcare,Mumbai,Mumbai,web_mobile,web_mobile,23,0,95,514.46,0,none
94438dbe-e57,U00263,2026-07-30 23:28:00,1948.64,education,Delhi,Delhi,pos_terminal,pos_terminal,23,1,504,3795.49,0,none
60b21ef9-db0,U00528,2026-07-30 23:34:00,2759.13,fashion,Kolkata,Kolkata,web_mobile,web_mobile,23,0,1644,2074.74,0,none
59c5ce2a-372,U01901,2026-07-30 23:40:00,585.45,education,Ahmedabad,Ahmedabad,mobile_app,mobile_app,23,1,1389,1186.86,0,none
54a30f09-dc2,U01348,2026-07-30 23:53:00,2880.01,grocery,Mumbai,Mumbai,web_mobile,web_mobile,23,0,997,4391.99,0,none
84f27b7c-12c,U01569,2026-07-31 00:02:00,3147.38,electronics,Mumbai,Mumbai,mobile_app,mobile_app,0,0,572,2303.98,0,none
6eb99fda-063,U00247,2026-07-31 00:17:00,1246.65,gaming,Hyderabad,Hyderabad,mobile_app,mobile_app,0,2,429,1069.23,0,none
29f0dff6-970,U01648,2026-07-31 00:36:00,1907.16,fashion,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,0,0,472,1524.46,0,none
148e72d2-3b8,U00398,2026-07-31 00:36:00,1415.91,entertainment,Delhi,Delhi,web_desktop,web_desktop,0,2,991,1729.43,0,none
4145f593-3d2,U01586,2026-07-31 00:47:00,296.69,gaming,Chennai,Chennai,pos_terminal,pos_terminal,0,0,1250,235.23,0,none
69a903c4-19a,U01536,2026-07-31 00:53:00,963.59,travel,Chennai,Chennai,pos_terminal,pos_terminal,0,0,49,1194.1,0,none
c7061ba6-08f,U01091,2026-07-31 01:03:00,2410.49,entertainment,Chennai,Lucknow,mobile_app,web_mobile,1,0,1685,3494.45,0,none
775d134c-d11,U01457,2026-07-31 01:05:00,558.02,utilities,Hyderabad,Hyderabad,web_desktop,web_desktop,1,0,1050,363.87,0,none
b6b7eaa6-6ab,U00594,2026-07-31 01:06:00,1827.86,education,Lucknow,Lucknow,pos_terminal,pos_terminal,1,0,576,1895.49,0,none
cb2c4a35-304,U00468,2026-07-31 01:07:00,555.58,grocery,Bangalore,Bangalore,web_mobile,web_mobile,1,0,729,669.64,0,none
435e2026-30e,U00305,2026-07-31 01:13:00,2663.53,healthcare,Lucknow,Hyderabad,mobile_app,mobile_app,1,1,779,2658.9,0,none
0bddb357-93c,U01499,2026-07-31 01:17:00,430.85,utilities,Lucknow,Lucknow,web_mobile,web_mobile,1,1,1618,561.26,0,none
9605b148-83e,U01595,2026-07-31 01:27:00,940.61,gaming,Hyderabad,Hyderabad,mobile_app,mobile_app,1,0,715,1332.12,0,none
39c164f9-ee6,U00424,2026-07-31 01:41:00,1284.53,gaming,Mumbai,Mumbai,web_desktop,web_desktop,1,0,1946,1987.86,0,none
08882747-507,U01797,2026-07-31 01:46:00,599.21,travel,Chennai,Chennai,pos_terminal,pos_terminal,1,0,1559,1054.19,0,none
3cee40e6-486,U00331,2026-07-31 01:47:00,2931.98,travel,Chennai,Chennai,mobile_app,mobile_app,1,0,1233,2616.94,0,none
13e2bd62-be7,U01053,2026-07-31 01:51:00,1398.45,travel,Lucknow,Lucknow,pos_terminal,pos_terminal,1,0,1604,1321.26,0,none
2b330597-46d,U01680,2026-07-31 01:52:00,1597.18,food_delivery,Hyderabad,Hyderabad,web_desktop,web_mobile,1,0,1843,1471.88,0,none
f8cde084-dbb,U00581,2026-07-31 02:05:00,891.44,gaming,Delhi,Delhi,web_desktop,web_desktop,2,0,1639,2169.09,0,none
fd45b5de-425,U00063,2026-07-31 02:06:00,2067.33,food_delivery,Chennai,Chennai,pos_terminal,pos_terminal,2,0,1322,1584.07,0,none
4f19be69-cf3,U01682,2026-07-31 02:10:00,280.44,food_delivery,Chennai,Chennai,pos_terminal,pos_terminal,2,0,624,222.86,0,none
c1391032-7e8,U01102,2026-07-31 02:16:00,338.98,grocery,Pune,Pune,web_desktop,web_desktop,2,0,388,611.85,0,none
566232f2-325,U00758,2026-07-31 02:26:00,1535.49,utilities,Pune,Pune,web_mobile,web_mobile,2,2,1316,1648.39,0,none
15738abe-078,U00780,2026-07-31 02:28:00,2051.4,fashion,Jaipur,Jaipur,web_desktop,web_desktop,2,0,1812,1546.33,0,none
2af34950-40d,U01074,2026-07-31 02:33:00,2129.28,gaming,Jaipur,Jaipur,web_desktop,web_desktop,2,1,213,1691.39,0,none
ad49bed5-fac,U00342,2026-07-31 02:34:00,352.75,healthcare,Hyderabad,Hyderabad,pos_terminal,pos_terminal,2,0,1950,487.68,0,none
1c87f1e2-546,U00548,2026-07-31 02:55:00,7050.92,electronics,Hyderabad,Hyderabad,mobile_app,mobile_app,2,0,1866,5399.71,0,none
67347c67-6a8,U00963,2026-07-31 02:56:00,635.75,utilities,Jaipur,Jaipur,web_desktop,web_desktop,2,1,316,689.66,0,none
4f774713-c98,U01413,2026-07-31 02:58:00,2106.27,food_delivery,Mumbai,Mumbai,web_mobile,mobile_app,2,1,1817,1789.62,0,none
595eb6eb-a26,U00230,2026-07-31 02:59:00,353.16,utilities,Pune,Pune,pos_terminal,pos_terminal,2,0,1750,334.31,0,none
470469a2-aa8,U00897,2026-07-31 03:00:00,85.07,education,Kolkata,Kolkata,mobile_app,mobile_app,3,1,1696,76.7,0,none
e994b17b-bc7,U00070,2026-07-31 03:00:00,936.69,grocery,Lucknow,Lucknow,web_mobile,web_mobile,3,0,1229,2851.49,0,none
7fee76a8-1e7,U00080,2026-07-31 03:01:00,451.0,grocery,Jaipur,Jaipur,web_mobile,web_mobile,3,0,1207,2073.09,0,none
9616a783-1d0,U00324,2026-07-31 03:07:00,2054.97,fashion,Chennai,Chennai,web_mobile,web_mobile,3,0,712,1531.81,0,none
cf33ed7a-57e,U00896,2026-07-31 03:13:00,1340.25,utilities,Chennai,Chennai,web_mobile,web_mobile,3,0,815,1794.95,0,none
f572e247-63d,U01720,2026-07-31 03:17:00,1538.95,healthcare,Hyderabad,Hyderabad,web_mobile,web_mobile,3,1,593,1669.48,0,none
dc3f9b8d-e9a,U00945,2026-07-31 03:20:00,1920.52,healthcare,Delhi,Delhi,web_desktop,web_desktop,3,1,631,2656.83,0,none
b702b2c8-66a,U00063,2026-07-31 03:21:00,1205.92,fashion,Chennai,Chennai,pos_terminal,pos_terminal,3,0,1322,1584.07,0,none
bb7d74fc-434,U00463,2026-07-31 03:21:00,2573.32,entertainment,Hyderabad,Hyderabad,web_desktop,web_desktop,3,1,1620,2128.85,0,none
50769ef3-818,U01923,2026-07-31 03:27:00,1132.05,fashion,Jaipur,Jaipur,mobile_app,web_mobile,3,1,535,1089.38,0,none
314a8c89-587,U01459,2026-07-31 03:28:00,2888.67,utilities,Mumbai,Mumbai,web_desktop,web_desktop,3,0,556,3406.38,0,none
2e64077d-730,U01394,2026-07-31 03:31:00,1868.67,grocery,Delhi,Delhi,pos_terminal,pos_terminal,3,0,1481,2569.66,0,none
84f6dad0-0bc,U00664,2026-07-31 03:33:00,494.37,travel,Lucknow,Lucknow,mobile_app,mobile_app,3,0,697,625.29,0,none
ab91e3ca-c3c,U01136,2026-07-31 03:35:00,2655.31,travel,Delhi,Delhi,pos_terminal,pos_terminal,3,1,397,2529.17,0,none
08eb8e78-4d1,U01529,2026-07-31 03:42:00,2106.12,healthcare,Pune,Pune,web_desktop,web_desktop,3,0,1843,2856.28,0,none
c26da1b8-662,U01794,2026-07-31 03:52:00,2259.73,fashion,Mumbai,Mumbai,pos_terminal,pos_terminal,3,0,1409,2014.32,0,none
599a3f09-44d,U00491,2026-07-31 03:58:00,2140.31,entertainment,Chennai,Chennai,pos_terminal,pos_terminal,3,0,532,2501.04,0,none
cb251f4b-b16,U01772,2026-07-31 04:26:00,1149.16,travel,Bangalore,Bangalore,pos_terminal,pos_terminal,4,0,1142,996.37,0,none
a65aae1d-c37,U00773,2026-07-31 04:47:00,939.17,education,Bangalore,Bangalore,mobile_app,mobile_app,4,0,1144,1242.16,0,none
11b5fa7f-d82,U00269,2026-07-31 04:49:00,2226.96,travel,Ahmedabad,Ahmedabad,web_mobile,web_mobile,4,1,1687,2739.43,0,none
4b7b870a-cd3,U01901,2026-07-31 04:57:00,1500.69,electronics,Ahmedabad,Ahmedabad,mobile_app,mobile_app,4,1,1389,1186.86,0,none
96b6841e-b9a,U00997,2026-07-31 05:15:00,1272.66,utilities,Delhi,Delhi,pos_terminal,pos_terminal,5,0,831,1274.81,0,none
1a0bf528-70a,U01448,2026-07-31 05:21:00,513.94,entertainment,Hyderabad,Hyderabad,web_mobile,web_mobile,5,0,1208,371.61,0,none
0f7f85d5-327,U00111,2026-07-31 05:29:00,479.8,utilities,Lucknow,Lucknow,web_desktop,web_desktop,5,1,1978,858.42,0,none
9730fcf9-486,U01330,2026-07-31 05:32:00,1846.29,education,Lucknow,Lucknow,pos_terminal,pos_terminal,5,0,91,1277.55,0,none
51b300f8-d52,U01252,2026-07-31 05:33:00,3354.4,grocery,Chennai,Chennai,web_desktop,web_desktop,5,0,173,2514.19,0,none
97a66e5a-333,U01100,2026-07-31 05:37:00,2163.8,entertainment,Bangalore,Bangalore,web_mobile,web_mobile,5,1,515,2119.54,0,none
48f43381-c37,U00728,2026-07-31 05:45:00,1910.23,fashion,Pune,Pune,web_desktop,web_desktop,5,0,1913,1101.77,0,none
e4e87537-388,U01153,2026-07-31 05:58:00,2650.1,healthcare,Delhi,Delhi,mobile_app,mobile_app,5,0,844,1671.92,0,none
a54d32ef-4ab,U01736,2026-07-31 06:00:00,1579.82,fashion,Kolkata,Delhi,web_mobile,web_mobile,6,0,1745,1152.1,0,none
77f56d3e-8f5,U00586,2026-07-31 06:03:00,1208.13,grocery,Delhi,Delhi,web_mobile,web_mobile,6,0,132,1108.83,0,none
